Date;Time;Temp_C;Hum;Press_Bar;TempCabine_C;Charge;SR_Wm2;WindPeak_ms;WindSpeed_Inst;WindSpeed_Avg;WindDir_Inst;WindDir_Avg
14/09/2024;09:40;24.51;44.6;1018.29;29.87;13.88;640.53;10.9;11.39;12.46;344;328
14/09/2024;09:50;24.35;40.84;1018.37;30;13.89;668.23;13.26;14.91;15.36;331;330
14/09/2024;10:00;24.59;44.08;1018.28;30.25;13.9;699.7;11.34;10.91;12.87;336;332
14/09/2024;10:10;24.76;43.72;1018.34;30.5;13.9;696;11.29;12.7;12.67;331;329
14/09/2024;10:20;25.44;43.54;1017.92;30.62;13.9;728.8;10.3;11.39;12.27;339;336
14/09/2024;10:30;25.65;42.67;1017.98;30.88;13.91;746.97;10.46;12.22;12.15;339;335
14/09/2024;10:40;26.14;43.15;1018.03;30.88;13.92;779.03;9.53;9.66;10.47;331;336
14/09/2024;10:50;26.33;36.13;1018.07;31.12;13.92;725.37;8.93;10.28;9.88;343;341
14/09/2024;11:00;26.1;37.98;1017.8;31.25;13.91;687.93;7.89;9.25;9.04;336;339
14/09/2024;11:10;27.48;38.96;1017.8;31.62;13.91;821.07;6.96;6.49;7.79;355;343
14/09/2024;11:20;27;34.9;1017.69;32.13;13.93;770.5;7.07;7.73;8.02;343;339
14/09/2024;11:30;28.22;35.92;1017.49;32.38;13.93;808.73;5.04;5.59;5.71;353;294
14/09/2024;11:40;27.77;34.1;1017.17;32.75;13.92;759.73;5.97;6.42;6.1;358;348
14/09/2024;11:50;27.7;35.36;1016.94;32.88;13.92;597.73;5.2;6.01;4.89;347;298
14/09/2024;12:00;27.61;34.18;1016.6;32.5;13.93;721.87;9.48;9.73;9.71;25;340
14/09/2024;12:10;27.81;34.49;1016.31;32.5;13.92;624.43;10.19;11.39;10.43;357;295
14/09/2024;12:20;28.26;34.45;1016.12;32.5;13.92;146.43;8.11;7.87;7.92;351;353
14/09/2024;12:30;28.5;35.49;1015.74;32.88;13.93;863.3;7.45;8.63;8.14;349;345
14/09/2024;12:40;29.36;35.44;1015.61;33.38;13.92;874.83;7.72;8.84;8.06;337;338
14/09/2024;12:50;28.83;35.41;1015.34;33.75;13.93;868.47;9.59;9.46;9.47;337;337
14/09/2024;13:00;28.68;35.49;1015.24;33.88;13.93;792.9;9.42;10.84;10.3;344;339
14/09/2024;13:10;28.86;32.13;1015.05;33.75;13.92;466.13;10.3;11.11;9.74;355;348
14/09/2024;13:20;29.77;31.51;1014.93;33.63;13.92;666.93;11.29;11.94;12.46;356;289
14/09/2024;13:30;28.97;31.4;1014.71;33.63;13.92;361.07;9.37;8.15;9.76;352;346
14/09/2024;13:40;29.54;29.3;1014.53;33.13;13.93;677.23;10.13;10.98;10.72;350;340
14/09/2024;13:50;28.88;32.53;1014.35;33.25;13.93;559.67;9.64;9.18;10.26;342;346
14/09/2024;14:00;29.26;30.36;1014.26;33;13.93;490.87;8.71;8.63;9.34;345;351
14/09/2024;14:10;29.13;27.6;1013.97;32.88;13.92;250.43;8.33;9.39;9.35;338;342
14/09/2024;14:20;29.26;30.5;1013.89;32.63;13.92;373.3;8.66;8.42;8.69;343;346
14/09/2024;14:30;29.51;29.34;1013.9;33;13.93;489.9;6.41;7.39;7.2;338;337
14/09/2024;14:40;29.08;31.61;1013.67;33.63;13.93;506.87;7.01;8.21;8.03;326;323
14/09/2024;14:50;29.45;29.08;1013.47;33.88;13.92;556.3;7.61;8.7;8.6;316;316
14/09/2024;15:00;29.48;27.48;1013.23;34.13;13.92;568.4;7.72;9.94;8.63;326;320
14/09/2024;15:10;29.49;27.55;1013.44;33.63;13.93;300.07;5.42;6.07;5.87;323;319
14/09/2024;15:20;30.43;25.78;1013.56;33.63;13.92;419.13;3.73;3.66;4.03;306;307
14/09/2024;15:30;30.44;25.86;1013.88;34.13;13.94;499.8;3.07;3.18;3.4;339;322
14/09/2024;15:40;30.19;26.03;1013.84;34.63;13.92;417.47;5.09;5.38;5.29;330;336
14/09/2024;15:50;30.2;25.46;1013.78;34.25;13.93;265.13;3.34;4.21;3.62;291;304
14/09/2024;16:00;29.89;26.56;1013.68;33.75;13.94;187.87;4.22;4.62;4.44;325;315
14/09/2024;16:10;29.99;26.64;1013.76;33.25;13.93;154.9;2.63;2.97;2.59;325;294
14/09/2024;16:20;29.75;27.84;1013.63;33.13;13.94;202.13;3.67;4.21;3.86;342;337
14/09/2024;16:30;29.95;25.45;1013.8;32.88;13.92;140.3;5.15;4.56;5.46;359;185
14/09/2024;16:40;29.93;25.04;1013.73;32.5;13.77;90.7;4.27;4.83;4.94;360;300
14/09/2024;16:50;29.36;27.96;1013.88;32;13.49;52.57;4.16;3.87;3.73;359;343
14/09/2024;17:00;29.89;25.48;1013.8;31.5;13.56;69.93;2.19;2;2.44;9;37
14/09/2024;17:10;30;25.71;1013.89;31.37;13.46;36.7;3.07;2.97;2.92;90;87
14/09/2024;17:20;29.95;25.23;1013.98;31.25;13.35;28.63;2.68;1.93;2.76;63;85
14/09/2024;17:30;29.85;25.77;1014.08;31;13.34;26.33;3.51;2.55;3.1;86;81
14/09/2024;17:40;29.79;26.23;1014.18;30.75;13.3;0.87;3.51;4.14;4.01;87;83
14/09/2024;17:50;29.76;25.46;1014.27;30.37;13.25;0;3.18;3.18;3.43;73;77
14/09/2024;18:00;29.59;26.21;1014.38;29.87;13.25;0;3.34;4;3.94;73;74
14/09/2024;18:10;29.65;26.09;1014.46;29.5;13.25;0;3.73;4.28;4.44;58;59
14/09/2024;18:20;27.11;35.81;1014.63;29.12;13.22;0;2.3;2.21;2.22;310;327
14/09/2024;18:30;27.27;36.41;1014.65;28.12;13.29;0;1.92;1.79;1.99;3;19
14/09/2024;18:40;26.83;35.81;1014.72;27.5;13.22;0;2.85;3.04;3.25;355;353
14/09/2024;18:50;26.95;33.21;1014.79;27;13.22;0;3.07;3.31;3.22;342;341
14/09/2024;19:00;25.76;37.8;1014.82;26.62;13.2;0;3.07;4;3.26;358;281
14/09/2024;19:10;24.88;40.33;1014.96;26.12;13.21;0;3.4;4;3.79;357;255
14/09/2024;19:20;24.94;38.03;1015.04;25.75;13.2;0;3.34;3.59;3.75;357;312
14/09/2024;19:30;24.72;37.34;1015.23;25.37;13.18;0;4.27;5.18;4.25;331;345
14/09/2024;19:40;24.37;41.43;1015.32;25;13.18;0;2.63;2.42;2.43;356;335
14/09/2024;19:50;24.44;42.6;1015.48;24.75;13.18;0;2.68;2.21;2.84;320;327
14/09/2024;20:00;23.88;48.45;1015.55;24.5;13.18;0;3.01;3.04;3.24;306;311
14/09/2024;20:10;23.74;46.97;1015.6;24.37;13.18;0;2.52;2.35;2.48;342;351
14/09/2024;20:20;26.48;33.87;1015.71;24.37;13.17;0;2.63;2.83;2.46;339;346
14/09/2024;20:30;24.83;39.44;1015.76;24.5;13.18;0;2.63;2.76;2.84;0;310
14/09/2024;20:40;25.43;37.28;1015.74;24.5;13.18;0;5.2;4.62;5.51;345;344
14/09/2024;20:50;23.88;46.25;1015.76;24.63;13.18;0;4;4.07;4.23;324;326
14/09/2024;21:00;24.26;40.81;1015.76;24.37;13.18;0;4.99;6.76;5.04;349;336
14/09/2024;21:10;25.1;36.17;1015.98;24.25;13.16;0;5.75;4.21;4.91;345;344
14/09/2024;21:20;26.71;32.63;1016.05;24.37;13.18;0;2.36;2.14;2.45;14;110
14/09/2024;21:30;25.77;34.75;1016.19;24.63;13.18;0;2.9;1.79;1.23;30;29
14/09/2024;21:40;25.47;36.6;1016.19;24.37;13.18;0;0.22;0.28;0.13;99;57
14/09/2024;21:50;22.61;58.48;1016.23;23.75;13.17;0;2.52;2.9;2.78;164;164
14/09/2024;22:00;22.67;56.02;1016.23;23.12;13.18;0;2.68;2.35;2.66;150;151
14/09/2024;22:10;22.71;58.58;1016.29;22.87;13.18;0;1.53;1.1;1.66;148;162
14/09/2024;22:20;22.54;62.83;1016.37;22.5;13.14;0;2.19;2.42;2.12;146;146
14/09/2024;22:30;22.23;63.42;1016.42;22.25;13.14;0;2.41;2.76;2.59;154;154
14/09/2024;22:40;22.31;59.56;1016.48;22.13;13.16;0;1.59;1.93;1.85;141;140
14/09/2024;22:50;22.17;60.4;1016.4;22;13.17;0;2.08;1.45;1.66;135;138
14/09/2024;23:00;22.05;61.06;1016.34;21.75;13.17;0;1.59;1.79;1.72;148;144
14/09/2024;23:10;21.23;70.58;1016.21;21.5;13.14;0;2.57;2.9;3.07;151;157
14/09/2024;23:20;21.08;72.1;1016.17;21.25;13.14;0;2.52;2.9;2.85;158;157
14/09/2024;23:30;20.66;71.39;1016.32;21;13.13;0;3.56;4.42;4.11;171;170
14/09/2024;23:40;20.73;73.81;1016.11;20.88;13.14;0;4.88;5.8;5.8;151;155
14/09/2024;23:50;20.58;75.57;1016.09;20.88;13.12;0;4.6;5.38;5.52;150;149
15/09/2024;00:00;20.3;72.72;1016.06;20.75;13.14;0;2.74;2.62;2.94;133;128
15/09/2024;00:10;20.8;63.53;1016.07;20.5;13.13;0;2.19;2.48;1.71;70;85
15/09/2024;00:20;20.77;58.83;1016.08;20.25;13.13;0;0.44;0.21;0.19;33;224
15/09/2024;00:30;20.34;60;1015.88;20.12;13.13;0;5.75;5.04;5.48;12;12
15/09/2024;00:40;20.93;53.31;1015.94;20.25;13.12;0;5.75;6.97;6.73;12;6
15/09/2024;00:50;19.74;61.3;1016.2;20.25;13.12;0;9.2;10.28;9.5;13;15
15/09/2024;01:00;21.29;64.64;1016.09;20.37;13.11;0;8.98;10.42;9.81;0;87
15/09/2024;01:10;21.14;62.85;1015.98;20.75;13.08;0;5.64;5.94;5.86;346;348
15/09/2024;01:20;21.59;61.73;1015.85;20.75;13.1;0;5.04;3.11;4.67;319;317
15/09/2024;01:30;21.73;60.46;1015.93;20.88;13.07;0;5.2;2.42;3.64;349;339
15/09/2024;01:40;21.57;58.93;1015.85;20.88;13.08;0;1.1;0.62;0.41;350;108
15/09/2024;01:50;21.63;59.37;1015.97;20.62;13.1;0;1.59;1.38;1.55;38;97
15/09/2024;02:00;22.45;46.93;1015.68;20.62;13.07;0;1.7;1.93;1;341;325
15/09/2024;02:10;21.81;59.3;1015.84;20.75;13.06;0;4.82;3.93;4.62;321;321
15/09/2024;02:20;21.18;64.82;1015.68;20.88;13.05;0;5.48;6.63;6.16;318;315
15/09/2024;02:30;20.88;65.71;1015.6;21;13.05;0;6.19;6.35;6.05;316;329
15/09/2024;02:40;21.26;60.99;1015.71;20.88;13.05;0;3.4;3.31;3.59;349;333
15/09/2024;02:50;20.87;65.88;1015.51;20.75;13.04;0;4.38;5.38;4.69;330;329
15/09/2024;03:00;20.72;68.14;1015.4;20.62;13.05;0;5.37;5.45;5.76;342;336
15/09/2024;03:10;20.72;65.6;1015.54;20.5;13.04;0;4.16;3.87;4.31;317;318
15/09/2024;03:20;20.48;66.69;1015.72;20.25;13.04;0;4.22;3.04;3.39;347;335
15/09/2024;03:30;21.05;60.31;1015.87;20;13.03;0;2.68;2.9;2.69;336;343
15/09/2024;03:40;20.66;64.18;1015.88;20;13.04;0;4.16;3.8;4.38;347;330
15/09/2024;03:50;20.74;65.15;1015.96;20.12;13.02;0;3.29;3.66;3.43;336;332
15/09/2024;04:00;20.48;69.04;1015.98;20;13.01;0;4.49;4.35;4.42;353;342
15/09/2024;04:10;20.57;66.99;1016;20.12;13.01;0;6.52;7.52;5.25;322;334
15/09/2024;04:20;20.51;65.3;1016.07;20.12;13;0;5.75;5.87;6.36;307;310
15/09/2024;04:30;20.28;64.95;1016.12;20.12;13;0;4.77;5.38;5.17;301;306
15/09/2024;04:40;20.45;64.34;1016.1;20;12.99;0;5.15;6.42;5.41;326;323
15/09/2024;04:50;20.31;67.17;1016.11;20;12.98;0;6.57;7.32;7.04;327;333
15/09/2024;05:00;20.52;62.75;1016.04;20;12.97;0;8.11;7.18;7.56;337;335
15/09/2024;05:10;20.56;62.05;1016.19;20.12;12.97;0;7.67;9.18;8.58;313;325
15/09/2024;05:20;20.47;62.66;1016.31;20.25;12.97;0;6.46;5.94;6.5;340;325
15/09/2024;05:30;20.32;61.56;1016.39;20.12;12.96;0;7.72;9.73;6.87;351;335
15/09/2024;05:40;19.75;61.77;1016.5;20.12;12.98;0;5.86;6.42;5.51;0;213
15/09/2024;05:50;20.29;56.19;1016.63;19.87;12.96;0;5.97;4.35;6.22;331;339
15/09/2024;06:00;20.41;56.02;1016.96;19.87;12.95;0;3.78;3.87;3.96;330;338
15/09/2024;06:10;20.14;58.24;1017.01;19.62;12.95;0;3.83;3.38;2.75;324;200
15/09/2024;06:20;20.01;57;1017.31;19.5;12.96;0;2.79;2.9;2.63;360;31
15/09/2024;06:30;19.92;55.85;1017.48;19.75;12.96;5.93;4.33;4.56;4.35;23;31
15/09/2024;06:40;20.3;60.14;1017.71;20.5;12.96;39.9;7.34;7.45;7.95;360;355
15/09/2024;06:50;20.38;59.66;1017.7;21.5;13;68.87;8.77;9.73;9.03;359;283
15/09/2024;07:00;20.5;60.16;1018.07;22.37;13.06;100.9;6.14;6.49;6.73;359;353
15/09/2024;07:10;20.6;59.05;1018.04;23.5;13.14;127.43;5.97;6.07;6.64;0;253
15/09/2024;07:20;20.68;58.47;1018.13;24;13.21;161.03;8;8.28;8.77;346;185
15/09/2024;07:30;20.82;56.86;1018.38;24.37;13.25;155.67;7.94;8.35;8.72;0;19
15/09/2024;07:40;20.86;58.58;1018.43;24.37;13.33;128.37;7.12;7.8;8.26;5;77
15/09/2024;07:50;21.83;55.19;1018.62;25.12;13.49;250.73;5.92;5.8;5.82;335;343
15/09/2024;08:00;21.77;54.52;1018.77;26.5;13.53;206.77;6.19;6.7;6.74;333;339
15/09/2024;08:10;21.91;53.11;1018.96;26.87;13.61;313.67;7.4;5.87;7.28;357;344
15/09/2024;08:20;21.86;56.3;1018.77;27.37;13.6;338.33;7.4;6.97;7.27;336;337
15/09/2024;08:30;21.86;56.62;1018.85;27.5;13.64;271.33;9.04;9.46;9.47;338;337
15/09/2024;08:40;22.37;54.01;1018.72;27.75;13.65;411.87;10.13;12.77;10.52;357;289
15/09/2024;08:50;22.8;52.7;1018.62;28;13.67;445.7;7.89;8.01;8.08;357;348
15/09/2024;09:00;23.04;49.49;1018.57;28.62;13.77;478.57;9.37;11.39;9.57;5;250
15/09/2024;09:10;23.14;50.13;1018.56;28.75;13.82;514.8;9.64;10.35;10.56;346;351
15/09/2024;09:20;23.74;48.44;1018.53;29.25;13.9;550.8;8.93;10.63;9.69;344;350
15/09/2024;09:30;23.78;46;1018.39;29.75;13.89;584.27;9.48;12.49;8.91;345;343
15/09/2024;09:40;24.72;44.04;1018.58;30.37;13.9;629.27;8.49;9.66;8.02;0;280
15/09/2024;09:50;24.69;44.29;1018.3;30.62;13.87;334.93;8.38;8.42;8.3;337;343
15/09/2024;10:00;24.45;40.15;1018.2;30.25;13.91;359.63;12;12.56;12.81;342;334
15/09/2024;10:10;24.71;40.41;1018.13;30.12;13.9;657.2;9.42;10.22;10.65;355;349
15/09/2024;10:20;25.31;40;1017.95;30.5;13.92;667.2;11.89;11.25;12.96;352;293
15/09/2024;10:30;25.77;35.85;1018.09;30.62;13.91;684.57;9.92;10.98;10.33;356;350
15/09/2024;10:40;26.22;38.67;1017.94;30.88;13.91;702.4;10.13;10.28;10.69;353;340
15/09/2024;10:50;26.56;37.25;1017.85;31.12;13.91;718.5;9.97;11.39;10.13;352;316
15/09/2024;11:00;26.57;31.99;1017.54;31.25;13.9;729.13;11.01;9.87;11.53;336;336
15/09/2024;11:10;27.68;35.85;1017.36;31.5;13.92;741.57;8.22;8.9;8.67;354;343
15/09/2024;11:20;27.08;29.48;1017.1;31.5;13.92;752.27;10.79;12.36;11.74;334;330
15/09/2024;11:30;27.94;29.44;1016.58;31.62;13.92;761.17;12.71;15.05;13.96;338;333
15/09/2024;11:40;27.77;27.94;1016.47;31.37;13.92;767.53;13.31;10.15;13.47;336;334
15/09/2024;11:50;28.35;26.5;1016.53;31.5;13.92;775.53;11.18;11.04;11.12;338;338
15/09/2024;12:00;28.2;30.01;1016.43;31.5;13.93;770.83;10.79;11.39;11.94;336;338
15/09/2024;12:10;28.31;30.05;1016.27;31.62;13.96;756.13;12.44;10.28;12.29;311;327
15/09/2024;12:20;28.33;27.1;1015.97;31.75;13.93;135.2;10.9;9.94;10.62;303;318
15/09/2024;12:30;28.44;28.86;1015.77;31.87;13.94;765.1;8.82;9.18;9.31;321;329
15/09/2024;12:40;28.59;27.2;1015.43;32;13.92;748.77;9.04;10.28;9.84;318;305
15/09/2024;12:50;29.16;27.11;1015.34;32.38;13.94;720;11.01;10.7;10.47;334;342
15/09/2024;13:00;29.49;26.57;1015.23;32.5;13.93;730.77;8.11;8.56;8.29;328;325
15/09/2024;13:10;29.14;29.18;1014.93;32.63;13.93;696.27;10.79;11.94;11.3;323;318
15/09/2024;13:20;29.41;27.2;1014.66;32.88;13.93;695.17;10.13;12.22;9.65;307;299
15/09/2024;13:30;30.22;26.09;1014.56;32.88;13.94;685.1;8.05;7.39;8.39;323;325
15/09/2024;13:40;29.47;26.16;1014.27;33;13.93;663.77;7.29;8.42;8.04;313;315
15/09/2024;13:50;30.08;26.13;1014.09;33;13.93;645.53;9.59;9.18;10.09;299;291
15/09/2024;14:00;29.15;29.79;1013.61;33;13.94;630.07;13.26;15.81;12.91;329;324
15/09/2024;14:10;29.76;24.61;1013.47;32.88;13.93;608.13;12;13.46;11.17;325;322
15/09/2024;14:20;30.17;26.15;1013.59;33;13.94;583.8;7.23;8.42;8.51;320;321
15/09/2024;14:30;30.22;26.88;1013.64;33.25;13.92;560.1;6.85;5.66;6.27;339;340
15/09/2024;14:40;30.31;25.08;1013.28;33.5;13.94;531.43;7.94;7.11;7.79;324;325
15/09/2024;14:50;30;25.79;1013.18;33.5;13.93;501.33;7.34;7.18;7.47;334;348
15/09/2024;15:00;30.01;25.22;1013.12;33.75;13.92;469.8;10.13;10.98;9.99;329;322
15/09/2024;15:10;30.33;25.18;1013.09;33.5;13.92;441.97;5.7;6.14;6.01;312;312
15/09/2024;15:20;30.65;24.62;1012.88;33.5;13.95;412.4;6.63;6.42;6.8;339;292
15/09/2024;15:30;30.55;26.64;1012.95;33.5;13.94;384.8;6.25;7.59;6.93;339;341
15/09/2024;15:40;30.3;24.78;1012.76;33.5;13.93;343.43;8.38;9.11;8.63;319;324
15/09/2024;15:50;30.42;25.75;1012.78;33.25;13.94;305.83;9.26;8.9;10.33;303;304
15/09/2024;16:00;30.61;23.59;1012.76;33;13.94;272.2;9.7;7.18;9.43;326;321
15/09/2024;16:10;30.41;25.1;1012.85;32.88;13.94;239.67;9.59;10.49;10.91;322;318
15/09/2024;16:20;30.24;27.32;1013.03;32.63;13.94;206.6;9.37;10.63;10.93;312;300
15/09/2024;16:30;30.53;24.6;1013.04;32.5;13.93;173.17;6.14;5.94;6.91;308;308
15/09/2024;16:40;29.94;27.8;1013.16;32.5;13.93;136.9;7.23;7.52;8.09;292;304
15/09/2024;16:50;30.15;26.07;1013.2;32.25;13.93;112.3;7.34;9.39;6.89;309;310
15/09/2024;17:00;30.64;23.08;1013.07;32.13;13.92;79.67;7.12;7.94;8.22;308;305
15/09/2024;17:10;30.35;25.16;1013.24;31.87;13.66;52.17;6.52;7.11;7.6;321;317
15/09/2024;17:20;30.16;24.58;1013.32;31.62;13.43;26.9;5.97;6.97;6.95;303;307
15/09/2024;17:30;30.35;23.34;1013.52;31.25;13.32;3.47;6.41;7.8;7.43;307;309
15/09/2024;17:40;30.02;24.13;1013.52;30.88;13.25;0;6.03;6.97;6.97;307;312
15/09/2024;17:50;29.23;26.71;1013.59;30.37;13.25;0;4.99;6.07;5.9;304;304
15/09/2024;18:00;28.47;31.45;1013.76;29.63;13.22;0;4.6;5.31;5.36;308;314
15/09/2024;18:10;28.04;33.19;1014;28.87;13.23;0;4.77;5.18;5.39;308;308
15/09/2024;18:20;27.58;29.36;1014.01;28.38;13.21;0;4.38;4.97;4.24;295;302
15/09/2024;18:30;27.67;30.44;1014.16;27.87;13.22;0;4.33;3.66;4.71;351;332
15/09/2024;18:40;27;33.76;1014.31;27.5;13.2;0;4.33;3.87;4.45;335;339
15/09/2024;18:50;26.83;33.84;1014.47;27.25;13.22;0;4.11;4.69;4.35;321;325
15/09/2024;19:00;27.22;31.82;1014.62;27;13.22;0;4.44;4.76;4.84;340;337
15/09/2024;19:10;27.03;32.72;1014.67;26.75;13.21;0;3.73;4.28;4.27;331;331
15/09/2024;19:20;26.83;32.25;1014.84;26.62;13.2;0;3.07;3.59;3.49;341;333
15/09/2024;19:30;27.44;30.7;1014.9;26.5;13.2;0;3.67;3.93;4.19;342;336
15/09/2024;19:40;27.38;30.04;1015.03;26.5;13.19;0;4.11;4.69;4.41;310;326
15/09/2024;19:50;27.32;30.59;1015.09;26.5;13.2;0;3.51;3.93;3.88;323;317
15/09/2024;20:00;26.69;33.88;1015.21;26.37;13.19;0;2.79;3.11;2.99;322;319
15/09/2024;20:10;26.42;33.61;1015.27;26.12;13.19;0;3.78;3.04;3.51;330;322
15/09/2024;20:20;25.7;37.36;1015.35;25.88;13.21;0;3.29;2.69;3.43;281;300
15/09/2024;20:30;27.07;30.27;1015.39;25.75;13.18;0;5.26;5.04;5.71;326;319
15/09/2024;20:40;26.02;35.77;1015.35;25.75;13.18;0;4.38;4.56;4.5;309;318
15/09/2024;20:50;26.64;31.4;1015.52;25.62;13.18;0;5.04;4.97;4.79;329;325
15/09/2024;21:00;24.67;36.1;1015.72;25.62;13.18;0;3.51;2.97;3.34;348;320
15/09/2024;21:10;26.03;31.3;1015.54;25.25;13.18;0;5.97;7.11;6.72;360;117
15/09/2024;21:20;25.39;36.35;1015.42;25.25;13.18;0;5.92;6.97;6.48;347;346
15/09/2024;21:30;24.17;47.73;1015.5;25.12;13.18;0;6.52;7.04;6.92;1;295
15/09/2024;21:40;24.07;46.43;1015.42;24.75;13.17;0;6.63;6.63;7.14;342;262
15/09/2024;21:50;23.55;51.34;1015.55;24.5;13.18;0;6.03;7.11;6.89;0;195
15/09/2024;22:00;24.69;38.47;1015.63;24.37;13.18;0;9.26;11.04;9.34;21;20
15/09/2024;22:10;24.37;40.5;1015.72;24.5;13.18;0;10.85;11.11;11.28;12;15
15/09/2024;22:20;25.02;37.11;1015.66;24.75;13.18;0;9.86;10.49;10.65;7;8
15/09/2024;22:30;24.35;41.72;1015.72;24.87;13.14;0;7.34;8.63;7.4;340;352
15/09/2024;22:40;23.93;51.26;1015.73;24.63;13.14;0;8.55;9.18;9.33;327;330
15/09/2024;22:50;23.73;50.78;1015.96;24.25;13.14;0;7.45;8.56;8.59;330;322
15/09/2024;23:00;24.46;39.73;1015.86;23.87;13.13;0;5.86;6.76;6.13;360;76
15/09/2024;23:10;24.11;42.66;1015.89;24;13.14;0;7.12;6.97;7.86;4;313
15/09/2024;23:20;23.93;42.09;1015.76;24;13.14;0;7.23;8.08;8.27;357;358
15/09/2024;23:30;23.87;44.94;1015.53;23.87;13.14;0;8.77;9.94;9.6;356;352
15/09/2024;23:40;24.23;43.68;1015.55;24;13.13;0;9.7;11.32;10.91;342;348
15/09/2024;23:50;24.4;41.51;1015.51;24;13.14;0;10.74;12.36;12.09;344;343
16/09/2024;00:00;24.4;41.47;1015.51;24.12;13.12;0;10.9;12.84;12.34;343;345
16/09/2024;00:10;24.28;42.95;1015.43;24.25;13.11;0;11.34;11.39;12.61;347;345
16/09/2024;00:20;24.09;44.43;1014.82;24.12;13.12;0;12.87;14.5;15.19;341;343
16/09/2024;00:30;24.09;42.92;1014.45;24.12;13.12;0;13.64;16.5;15.81;342;342
16/09/2024;00:40;23.98;44.42;1014.65;24.25;13.11;0;13.2;16.36;15;334;336
16/09/2024;00:50;23.99;45.25;1014.44;24.12;13.1;0;15.56;16.15;16.76;338;334
16/09/2024;01:00;24.11;44.5;1014.66;24.12;13.1;0;14.24;17.26;16.3;337;334
16/09/2024;01:10;24.27;40.87;1014.53;24.25;13.11;0;13.48;15.94;15.66;333;332
16/09/2024;01:20;24.13;43.25;1014.78;24.25;13.1;0;13.75;14.08;15.75;329;329
16/09/2024;01:30;24.22;40.93;1014.68;24.25;13.1;0;14.41;15.67;16.38;327;326
16/09/2024;01:40;23.85;45.3;1014.27;24.25;13.09;0;14.9;15.46;16.59;336;332
16/09/2024;01:50;23.85;44.77;1014.21;24.12;13.07;0;14.74;14.77;15.58;333;330
16/09/2024;02:00;23.71;41.81;1014.4;24;13.06;0;12.11;12.63;13.58;333;335
16/09/2024;02:10;23.53;43.81;1014.39;23.87;13.07;0;11.5;11.39;12.09;331;338
16/09/2024;02:20;23.45;42.7;1014.01;23.75;13.06;0;12.76;14.01;14.44;337;337
16/09/2024;02:30;23.38;43.71;1013.99;23.62;13.06;0;12.05;13.6;13.53;340;336
16/09/2024;02:40;23.05;45.67;1014.08;23.5;13.05;0;11.67;12.98;13.21;326;336
16/09/2024;02:50;23.44;43.26;1014.24;23.5;13.04;0;11.12;12.84;12.99;321;326
16/09/2024;03:00;23.22;44.3;1014.3;23.5;13.04;0;10.35;11.25;11.68;317;317
16/09/2024;03:10;22.93;47.17;1014.39;23.38;13.04;0;7.94;8.49;9.17;318;317
16/09/2024;03:20;22.84;45.95;1014.42;23.12;13.04;0;7.94;9.18;8.92;315;316
16/09/2024;03:30;22.85;44.55;1014.45;23;13.04;0;7.29;8.84;8.17;313;317
16/09/2024;03:40;22.77;45.9;1014.5;22.87;13.03;0;7.4;6.35;7.62;328;322
16/09/2024;03:50;22.69;46.61;1014.23;22.75;13.02;0;9.48;9.66;10.08;334;330
16/09/2024;04:00;22.38;47.25;1014.08;22.75;13.02;0;8.71;9.18;8.96;335;326
16/09/2024;04:10;22.86;43.64;1014.36;22.75;13.01;0;10.03;6.35;8.32;339;329
16/09/2024;04:20;22.66;46.08;1014.5;22.62;12.99;0;10.3;10.56;10.95;319;322
16/09/2024;04:30;22.73;44.15;1014.55;22.62;13;0;11.89;12.49;11.55;321;333
16/09/2024;04:40;22.65;45.7;1014.32;22.75;12.99;0;11.67;12.91;13.64;333;330
16/09/2024;04:50;22.64;44.49;1014.5;22.87;12.98;0;12.76;12.08;13.97;315;335
16/09/2024;05:00;22.58;44.35;1014.39;22.62;12.98;0;11.29;10.01;12.55;350;343
16/09/2024;05:10;22.45;46.66;1014.4;22.62;12.96;0;11.29;12.56;11.8;349;337
16/09/2024;05:20;22.56;45.3;1014.57;22.62;12.96;0;11.83;14.43;13.09;330;333
16/09/2024;05:30;22.34;47.74;1015;22.62;12.97;0;10.08;8.9;10.76;329;328
16/09/2024;05:40;22.25;47.67;1014.89;22.5;12.97;0;11.23;11.39;12.12;321;336
16/09/2024;05:50;22.33;46.68;1014.29;22.5;12.96;0;13.91;16.08;13.99;326;331
16/09/2024;06:00;22.47;45.8;1014.94;22.5;12.96;0;13.59;13.74;14.18;341;331
16/09/2024;06:10;22.43;45.85;1015.27;22.5;12.93;0;14.13;12.08;14.43;329;324
16/09/2024;06:20;22.52;44.99;1015.2;22.62;12.96;0;16.33;17.05;15.64;323;323
16/09/2024;06:30;22.61;43.88;1014.96;23;12.96;9.07;16.38;19.19;17.14;312;319
16/09/2024;06:40;22.31;47.52;1015.64;23.38;12.97;35.1;13.91;13.05;15.01;303;306
16/09/2024;06:50;22.29;48.12;1015.67;23.75;12.99;61.93;13.75;16.64;15.38;304;306
16/09/2024;07:00;22.36;46.39;1015.63;24.12;13.03;86.17;13.75;14.98;15.4;308;313
16/09/2024;07:10;22.19;46.53;1015.56;24.63;13.06;114.93;13.31;16.08;15.5;315;314
16/09/2024;07:20;22.26;49.18;1015.79;25.12;13.14;145.7;13.09;14.91;14.35;309;314
